id;Item;AHPrice;BuyPrice;Respawn;Qty;Seller
17194;Holiday Spices;None;10;0;0;Penney Copperpinch
17195;Fake Mistletoe;None;10;0;0;Penney Copperpinch
17196;Holiday Spirits;None;50;0;0;Penney Copperpinch
17200;Recipe: Gingerbread Cookie;None;25;0;0;Penney Copperpinch
17201;Recipe: Egg Nog;None;240;0;0;Penney Copperpinch
17202;Snowball;10000;10;0;0;Penney Copperpinch
17303;Blue Ribboned Wrapping Paper;None;10;0;0;Penney Copperpinch
17304;Green Ribboned Wrapping Paper;None;10;0;0;Penney Copperpinch
17307;Purple Ribboned Wrapping Paper;None;10;0;0;Penney Copperpinch
17344;Candy Cane;None;25;0;0;Penney Copperpinch
17194;Holiday Spices;None;10;0;0;Nardstrum Copperpinch
17196;Holiday Spirits;None;50;0;0;Nardstrum Copperpinch
17200;Recipe: Gingerbread Cookie;None;25;0;0;Nardstrum Copperpinch
17201;Recipe: Egg Nog;None;240;0;0;Nardstrum Copperpinch
17202;Snowball;10000;10;0;0;Nardstrum Copperpinch
17303;Blue Ribboned Wrapping Paper;None;10;0;0;Nardstrum Copperpinch
17304;Green Ribboned Wrapping Paper;None;10;0;0;Nardstrum Copperpinch
17307;Purple Ribboned Wrapping Paper;None;10;0;0;Nardstrum Copperpinch
17344;Candy Cane;None;25;0;0;Nardstrum Copperpinch
17402;Greatfather's Winter Ale;None;2000;0;0;Jaycrue Copperpinch
17403;Steamwheedle Fizzy Spirits;None;150;0;0;Jaycrue Copperpinch
17404;Blended Bean Brew;None;125;0;0;Jaycrue Copperpinch
17405;Green Garden Tea;None;1000;0;0;Jaycrue Copperpinch
17406;Holiday Cheesewheel;None;125;0;0;Jaycrue Copperpinch
17407;Graccu's Homemade Meat Pie;None;1000;0;0;Jaycrue Copperpinch
17408;Spicy Beefstick;None;2000;0;0;Jaycrue Copperpinch
17402;Greatfather's Winter Ale;None;2000;0;0;Whulwert Copperpinch
17403;Steamwheedle Fizzy Spirits;None;150;0;0;Whulwert Copperpinch
17404;Blended Bean Brew;None;125;0;0;Whulwert Copperpinch
17405;Green Garden Tea;None;1000;0;0;Whulwert Copperpinch
17406;Holiday Cheesewheel;None;125;0;0;Whulwert Copperpinch
17407;Graccu's Homemade Meat Pie;None;1000;0;0;Whulwert Copperpinch
17408;Spicy Beefstick;None;2000;0;0;Whulwert Copperpinch
17194;Holiday Spices;None;10;0;0;Seersa Copperpinch
17196;Holiday Spirits;None;50;0;0;Seersa Copperpinch
17200;Recipe: Gingerbread Cookie;None;25;0;0;Seersa Copperpinch
17201;Recipe: Egg Nog;None;240;0;0;Seersa Copperpinch
17202;Snowball;10000;10;0;0;Seersa Copperpinch
17303;Blue Ribboned Wrapping Paper;None;10;0;0;Seersa Copperpinch
17304;Green Ribboned Wrapping Paper;None;10;0;0;Seersa Copperpinch
17307;Purple Ribboned Wrapping Paper;None;10;0;0;Seersa Copperpinch
17344;Candy Cane;None;25;0;0;Seersa Copperpinch
17194;Holiday Spices;None;10;0;0;Wulmort Jinglepocket
17195;Fake Mistletoe;None;10;0;0;Wulmort Jinglepocket
17196;Holiday Spirits;None;50;0;0;Wulmort Jinglepocket
17200;Recipe: Gingerbread Cookie;None;25;0;0;Wulmort Jinglepocket
17201;Recipe: Egg Nog;None;240;0;0;Wulmort Jinglepocket
17202;Snowball;10000;10;0;0;Wulmort Jinglepocket
17303;Blue Ribboned Wrapping Paper;None;10;0;0;Wulmort Jinglepocket
17304;Green Ribboned Wrapping Paper;None;10;0;0;Wulmort Jinglepocket
17307;Purple Ribboned Wrapping Paper;None;10;0;0;Wulmort Jinglepocket
17344;Candy Cane;None;25;0;0;Wulmort Jinglepocket
17402;Greatfather's Winter Ale;None;2000;0;0;Macey Jinglepocket
17403;Steamwheedle Fizzy Spirits;None;150;0;0;Macey Jinglepocket
17404;Blended Bean Brew;None;125;0;0;Macey Jinglepocket
17405;Green Garden Tea;None;1000;0;0;Macey Jinglepocket
17406;Holiday Cheesewheel;None;125;0;0;Macey Jinglepocket
17407;Graccu's Homemade Meat Pie;None;1000;0;0;Macey Jinglepocket
17408;Spicy Beefstick;None;2000;0;0;Macey Jinglepocket
17194;Holiday Spices;None;10;0;0;Khole Jinglepocket
17195;Fake Mistletoe;None;10;0;0;Khole Jinglepocket
17196;Holiday Spirits;None;50;0;0;Khole Jinglepocket
17200;Recipe: Gingerbread Cookie;None;25;0;0;Khole Jinglepocket
17201;Recipe: Egg Nog;None;240;0;0;Khole Jinglepocket
17202;Snowball;10000;10;0;0;Khole Jinglepocket
17303;Blue Ribboned Wrapping Paper;None;10;0;0;Khole Jinglepocket
17304;Green Ribboned Wrapping Paper;None;10;0;0;Khole Jinglepocket
17307;Purple Ribboned Wrapping Paper;None;10;0;0;Khole Jinglepocket
17344;Candy Cane;None;25;0;0;Khole Jinglepocket
17402;Greatfather's Winter Ale;None;2000;0;0;Guchie Jinglepocket
17403;Steamwheedle Fizzy Spirits;None;150;0;0;Guchie Jinglepocket
17404;Blended Bean Brew;None;125;0;0;Guchie Jinglepocket
17405;Green Garden Tea;None;1000;0;0;Guchie Jinglepocket
17406;Holiday Cheesewheel;None;125;0;0;Guchie Jinglepocket
17407;Graccu's Homemade Meat Pie;None;1000;0;0;Guchie Jinglepocket
17408;Spicy Beefstick;None;2000;0;0;Guchie Jinglepocket
5565;Infernal Stone;None;5000;0;0;Balai Lok'Wein
16084;Expert First Aid - Under Wraps;14099;10000;0;0;Balai Lok'Wein
16112;Manual: Heavy Silk Bandage;3197;2200;0;0;Balai Lok'Wein
16113;Manual: Mageweave Bandage;10000;5000;0;0;Balai Lok'Wein
16583;Demonic Figurine;None;10000;0;0;Balai Lok'Wein
17020;Arcane Powder;None;1000;0;0;Balai Lok'Wein
17021;Wild Berries;None;700;0;0;Balai Lok'Wein
17026;Wild Thornroot;None;1000;0;0;Balai Lok'Wein
17028;Holy Candle;None;700;0;0;Balai Lok'Wein
17029;Sacred Candle;None;1000;0;0;Balai Lok'Wein
17030;Ankh;None;2000;0;0;Balai Lok'Wein
17031;Rune of Teleportation;None;1000;0;0;Balai Lok'Wein
17032;Rune of Portals;None;2000;0;0;Balai Lok'Wein
17033;Symbol of Divinity;None;2000;0;0;Balai Lok'Wein
17034;Maple Seed;None;200;0;0;Balai Lok'Wein
17035;Stranglethorn Seed;None;400;0;0;Balai Lok'Wein
17036;Ashwood Seed;None;800;0;0;Balai Lok'Wein
17037;Hornbeam Seed;None;1400;0;0;Balai Lok'Wein
17038;Ironwood Seed;None;2000;0;0;Balai Lok'Wein
21177;Symbol of Kings;None;3000;0;0;Balai Lok'Wein
2504;Worn Shortbow;58;29;0;0;Brinna Valanaar
2505;Polished Shortbow;None;60;0;0;Brinna Valanaar
2506;Hornwood Recurve Bow;None;285;0;0;Brinna Valanaar
2507;Laminated Recurve Bow;None;1752;0;0;Brinna Valanaar
2512;Rough Arrow;None;10;0;0;Brinna Valanaar
2515;Sharp Arrow;None;50;0;0;Brinna Valanaar
3026;Reinforced Bow;None;3812;0;0;Brinna Valanaar
3027;Heavy Recurve Bow;None;6349;0;0;Brinna Valanaar
3030;Razor Arrow;None;300;0;0;Brinna Valanaar
5439;Small Quiver;None;100;0;0;Brinna Valanaar
11285;Jagged Arrow;None;1000;0;0;Brinna Valanaar
11362;Medium Quiver;3000;1000;0;0;Brinna Valanaar
18269;Gordok Green Grog;None;1500;0;0;Stomper Kreeg
18284;Kreeg's Stout Beatdown;None;1500;0;0;Stomper Kreeg
18287;Evermurky;None;200;0;0;Stomper Kreeg
18288;Molasses Firewater;None;1000;0;0;Stomper Kreeg
2880;Weak Flux;None;100;0;0;Field Repair Bot 74A
2901;Mining Pick;None;81;0;0;Field Repair Bot 74A
3466;Strong Flux;None;2000;0;0;Field Repair Bot 74A
4399;Wooden Stock;1959;200;0;0;Field Repair Bot 74A
4400;Heavy Stock;3000;2000;0;0;Field Repair Bot 74A
5956;Blacksmith Hammer;None;18;0;0;Field Repair Bot 74A
10647;Engineer's Ink;None;2000;0;0;Field Repair Bot 74A
10648;Blank Parchment;None;500;0;0;Field Repair Bot 74A
159;Refreshing Spring Water;50;25;0;0;Shen'dralar Provisioner
1179;Ice Cold Milk;None;125;0;0;Shen'dralar Provisioner
1205;Melon Juice;None;500;0;0;Shen'dralar Provisioner
1645;Moonberry Juice;1000;2000;0;0;Shen'dralar Provisioner
1708;Sweet Nectar;225;1000;0;0;Shen'dralar Provisioner
8766;Morning Glory Dew;None;4000;0;0;Shen'dralar Provisioner
18629;Black Lodestone;None;500000;0;0;Gorzeeki Wildeyes
18663;J'eevee's Jar;None;1500000;0;0;Gorzeeki Wildeyes
18670;Xorothian Glyphs;None;500000;0;0;Gorzeeki Wildeyes
18802;Shadowy Potion;None;60000;0;0;Gorzeeki Wildeyes
23160;Friendship Bread;None;4000;0;0;Orphan Matron Nightingale
23161;Freshly-Squeezed Lemonade;None;4000;0;0;Orphan Matron Nightingale
7228;Tigule and Foror's Strawberry Ice Cream;3500;500;0;0;Alowicious Czervik
18632;Moonbrook Riot Taffy;None;1000;0;0;Alowicious Czervik
18633;Styleen's Sour Suckerpop;None;125;0;0;Alowicious Czervik
18635;Bellara's Nutterbar;None;2000;0;0;Alowicious Czervik
7228;Tigule and Foror's Strawberry Ice Cream;3500;500;0;0;Emmithue Smails
18632;Moonbrook Riot Taffy;None;1000;0;0;Emmithue Smails
18633;Styleen's Sour Suckerpop;None;125;0;0;Emmithue Smails
18635;Bellara's Nutterbar;None;2000;0;0;Emmithue Smails
117;Tough Jerky;100000;25;0;0;Master Smith Burninate
159;Refreshing Spring Water;50;25;0;0;Master Smith Burninate
1179;Ice Cold Milk;None;125;0;0;Master Smith Burninate
1205;Melon Juice;None;500;0;0;Master Smith Burninate
1645;Moonberry Juice;1000;2000;0;0;Master Smith Burninate
1708;Sweet Nectar;225;1000;0;0;Master Smith Burninate
2287;Haunch of Meat;34;125;0;0;Master Smith Burninate
2515;Sharp Arrow;None;50;0;0;Master Smith Burninate
2519;Heavy Shot;None;50;0;0;Master Smith Burninate
2880;Weak Flux;None;100;0;0;Master Smith Burninate
2901;Mining Pick;None;81;0;0;Master Smith Burninate
3030;Razor Arrow;None;300;0;0;Master Smith Burninate
3033;Solid Shot;None;300;0;0;Master Smith Burninate
3466;Strong Flux;None;2000;0;0;Master Smith Burninate
3770;Mutton Chop;65;500;0;0;Master Smith Burninate
3771;Wild Hog Shank;604;1000;0;0;Master Smith Burninate
3857;Coal;131;500;0;0;Master Smith Burninate
4470;Simple Wood;99;38;0;0;Master Smith Burninate
4471;Flint and Tinder;None;135;0;0;Master Smith Burninate
4497;Heavy Brown Bag;None;20000;0;0;Master Smith Burninate
4498;Brown Leather Satchel;1500;2500;0;0;Master Smith Burninate
4599;Cured Ham Steak;400;2000;0;0;Master Smith Burninate
5956;Blacksmith Hammer;None;18;0;0;Master Smith Burninate
8766;Morning Glory Dew;None;4000;0;0;Master Smith Burninate
8952;Roasted Quail;None;4000;0;0;Master Smith Burninate
11284;Accurate Slugs;None;1000;0;0;Master Smith Burninate
11285;Jagged Arrow;None;1000;0;0;Master Smith Burninate
18567;Elemental Flux;None;150000;0;0;Master Smith Burninate
2880;Weak Flux;None;100;0;0;Zorbin Fandazzle
2901;Mining Pick;None;81;0;0;Zorbin Fandazzle
3466;Strong Flux;None;2000;0;0;Zorbin Fandazzle
4399;Wooden Stock;1959;200;0;0;Zorbin Fandazzle
4400;Heavy Stock;3000;2000;0;0;Zorbin Fandazzle
5956;Blacksmith Hammer;None;18;0;0;Zorbin Fandazzle
10647;Engineer's Ink;None;2000;0;0;Zorbin Fandazzle
10648;Blank Parchment;None;500;0;0;Zorbin Fandazzle
19027;Schematic: Snake Burst Firework;None;5000;0;0;Zorbin Fandazzle
159;Refreshing Spring Water;50;25;0;0;Lard
787;Slitherskin Mackerel;None;25;0;0;Lard
1179;Ice Cold Milk;None;125;0;0;Lard
1205;Melon Juice;None;500;0;0;Lard
1645;Moonberry Juice;1000;2000;0;0;Lard
1708;Sweet Nectar;225;1000;0;0;Lard
4592;Longjaw Mud Snapper;55;20;0;0;Lard
4593;Bristle Whisker Catfish;50;500;0;0;Lard
4594;Rockscale Cod;147;1000;0;0;Lard
8766;Morning Glory Dew;None;4000;0;0;Lard
8957;Spinefin Halibut;None;4000;0;0;Lard
21552;Striped Yellowtail;None;2000;0;0;Lard
2880;Weak Flux;None;100;0;0;Smith Slagtree
2901;Mining Pick;None;81;0;0;Smith Slagtree
3466;Strong Flux;None;2000;0;0;Smith Slagtree
3857;Coal;131;500;0;0;Smith Slagtree
5956;Blacksmith Hammer;None;18;0;0;Smith Slagtree
18567;Elemental Flux;None;150000;0;0;Smith Slagtree
159;Refreshing Spring Water;50;25;0;0;Otho Moji'ko
2678;Mild Spices;None;10;0;0;Otho Moji'ko
2692;Hot Spices;None;40;0;0;Otho Moji'ko
3713;Soothing Spices;1536;160;0;0;Otho Moji'ko
21099;Recipe: Smoked Sagefish;None;500;0;0;Otho Moji'ko
21219;Recipe: Sagefish Delight;None;5000;0;0;Otho Moji'ko
5565;Infernal Stone;None;5000;0;0;Mystic Yayo'jin
16583;Demonic Figurine;None;10000;0;0;Mystic Yayo'jin
17020;Arcane Powder;None;1000;0;0;Mystic Yayo'jin
17021;Wild Berries;None;700;0;0;Mystic Yayo'jin
17026;Wild Thornroot;None;1000;0;0;Mystic Yayo'jin
17028;Holy Candle;None;700;0;0;Mystic Yayo'jin
17029;Sacred Candle;None;1000;0;0;Mystic Yayo'jin
17030;Ankh;None;2000;0;0;Mystic Yayo'jin
17031;Rune of Teleportation;None;1000;0;0;Mystic Yayo'jin
17032;Rune of Portals;None;2000;0;0;Mystic Yayo'jin
17033;Symbol of Divinity;None;2000;0;0;Mystic Yayo'jin
17034;Maple Seed;None;200;0;0;Mystic Yayo'jin
17035;Stranglethorn Seed;None;400;0;0;Mystic Yayo'jin
17036;Ashwood Seed;None;800;0;0;Mystic Yayo'jin
17037;Hornbeam Seed;None;1400;0;0;Mystic Yayo'jin
17038;Ironwood Seed;None;2000;0;0;Mystic Yayo'jin
21177;Symbol of Kings;None;3000;0;0;Mystic Yayo'jin
6256;Fishing Pole;None;23;0;0;Katoom the Angler
6529;Shiny Bauble;48;50;0;0;Katoom the Angler
6530;Nightcrawlers;489;100;0;0;Katoom the Angler
6532;Bright Baubles;None;250;0;0;Katoom the Angler
159;Refreshing Spring Water;50;25;0;0;Illiyana Moonblaze
1179;Ice Cold Milk;None;125;0;0;Illiyana Moonblaze
1205;Melon Juice;None;500;0;0;Illiyana Moonblaze
1645;Moonberry Juice;1000;2000;0;0;Illiyana Moonblaze
1708;Sweet Nectar;225;1000;0;0;Illiyana Moonblaze
8766;Morning Glory Dew;None;4000;0;0;Illiyana Moonblaze
16166;Bean Soup;None;25;0;0;Illiyana Moonblaze
16167;Versicolor Treat;None;125;0;0;Illiyana Moonblaze
16168;Heaven Peach;None;2000;0;0;Illiyana Moonblaze
16169;Wild Ricecake;None;1000;0;0;Illiyana Moonblaze
16170;Steamed Mandu;None;500;0;0;Illiyana Moonblaze
16171;Shinsollo;None;4000;0;0;Illiyana Moonblaze
17348;Major Healing Draught;None;1000;0;0;Illiyana Moonblaze
17349;Superior Healing Draught;None;500;0;0;Illiyana Moonblaze
17351;Major Mana Draught;None;1000;0;0;Illiyana Moonblaze
17352;Superior Mana Draught;None;500;0;0;Illiyana Moonblaze
19060;Warsong Gulch Enriched Ration;None;2000;0;0;Illiyana Moonblaze
19061;Warsong Gulch Iron Ration;None;1500;0;0;Illiyana Moonblaze
19062;Warsong Gulch Field Ration;None;1000;0;0;Illiyana Moonblaze
19066;Warsong Gulch Runecloth Bandage;None;2000;0;0;Illiyana Moonblaze
19067;Warsong Gulch Mageweave Bandage;None;1500;0;0;Illiyana Moonblaze
19068;Warsong Gulch Silk Bandage;None;1000;0;0;Illiyana Moonblaze
19506;Silverwing Battle Tabard;None;50000;0;0;Illiyana Moonblaze
19514;Protector's Band;None;75000;0;0;Illiyana Moonblaze
19515;Protector's Band;None;45000;0;0;Illiyana Moonblaze
19516;Protector's Band;None;60000;0;0;Illiyana Moonblaze
19517;Protector's Band;None;20000;0;0;Illiyana Moonblaze
19522;Lorekeeper's Ring;None;75000;0;0;Illiyana Moonblaze
19523;Lorekeeper's Ring;None;60000;0;0;Illiyana Moonblaze
19524;Lorekeeper's Ring;None;45000;0;0;Illiyana Moonblaze
19525;Lorekeeper's Ring;None;20000;0;0;Illiyana Moonblaze
19530;Caretaker's Cape;None;85492;0;0;Illiyana Moonblaze
19531;Caretaker's Cape;None;50242;0;0;Illiyana Moonblaze
19532;Caretaker's Cape;None;24934;0;0;Illiyana Moonblaze
19533;Caretaker's Cape;None;10772;0;0;Illiyana Moonblaze
19538;Sentinel's Medallion;None;75000;0;0;Illiyana Moonblaze
19539;Sentinel's Medallion;None;60000;0;0;Illiyana Moonblaze
19540;Sentinel's Medallion;None;45000;0;0;Illiyana Moonblaze
19541;Sentinel's Medallion;None;20000;0;0;Illiyana Moonblaze
19546;Sentinel's Blade;None;280715;0;0;Illiyana Moonblaze
19547;Sentinel's Blade;None;164981;0;0;Illiyana Moonblaze
19548;Sentinel's Blade;None;81882;0;0;Illiyana Moonblaze
19549;Sentinel's Blade;None;35372;0;0;Illiyana Moonblaze
19554;Protector's Sword;None;274611;0;0;Illiyana Moonblaze
19555;Protector's Sword;None;160783;0;0;Illiyana Moonblaze
19556;Protector's Sword;None;79498;0;0;Illiyana Moonblaze
19557;Protector's Sword;None;36427;0;0;Illiyana Moonblaze
19562;Outrunner's Bow;None;205958;0;0;Illiyana Moonblaze
19563;Outrunner's Bow;None;120587;0;0;Illiyana Moonblaze
19564;Outrunner's Bow;None;59624;0;0;Illiyana Moonblaze
19565;Outrunner's Bow;None;25663;0;0;Illiyana Moonblaze
19570;Lorekeeper's Staff;None;356148;0;0;Illiyana Moonblaze
19571;Lorekeeper's Staff;None;209282;0;0;Illiyana Moonblaze
19572;Lorekeeper's Staff;None;103864;0;0;Illiyana Moonblaze
19573;Lorekeeper's Staff;None;44870;0;0;Illiyana Moonblaze
19578;Berserker Bracers;None;88497;0;0;Illiyana Moonblaze
19580;Berserker Bracers;None;48175;0;0;Illiyana Moonblaze
19581;Berserker Bracers;None;24727;0;0;Illiyana Moonblaze
19582;Windtalker's Wristguards;None;121103;0;0;Illiyana Moonblaze
19583;Windtalker's Wristguards;None;72262;0;0;Illiyana Moonblaze
19584;Windtalker's Wristguards;None;37090;0;0;Illiyana Moonblaze
19587;Forest Stalker's Bracers;None;100919;0;0;Illiyana Moonblaze
19589;Forest Stalker's Bracers;None;60218;0;0;Illiyana Moonblaze
19590;Forest Stalker's Bracers;None;30909;0;0;Illiyana Moonblaze
19595;Dryad's Wrist Bindings;None;87549;0;0;Illiyana Moonblaze
19596;Dryad's Wrist Bindings;None;52427;0;0;Illiyana Moonblaze
19597;Dryad's Wrist Bindings;None;27006;0;0;Illiyana Moonblaze
20428;Caretaker's Cape;None;3650;0;0;Illiyana Moonblaze
20431;Lorekeeper's Ring;None;20000;0;0;Illiyana Moonblaze
20434;Lorekeeper's Staff;None;15211;0;0;Illiyana Moonblaze
20438;Outrunner's Bow;None;9126;0;0;Illiyana Moonblaze
20439;Protector's Band;None;20000;0;0;Illiyana Moonblaze
20440;Protector's Sword;None;12910;0;0;Illiyana Moonblaze
20443;Sentinel's Blade;None;13050;0;0;Illiyana Moonblaze
20444;Sentinel's Medallion;None;20000;0;0;Illiyana Moonblaze
21565;Rune of Perfection;None;40000;0;0;Illiyana Moonblaze
21566;Rune of Perfection;None;20000;0;0;Illiyana Moonblaze
21567;Rune of Duty;None;40000;0;0;Illiyana Moonblaze
21568;Rune of Duty;None;20000;0;0;Illiyana Moonblaze
22672;Sentinel's Plate Legguards;None;166347;0;0;Illiyana Moonblaze
22748;Sentinel's Chain Leggings;None;242207;0;0;Illiyana Moonblaze
22749;Sentinel's Leather Pants;None;211086;0;0;Illiyana Moonblaze
22750;Sentinel's Lizardhide Pants;None;211869;0;0;Illiyana Moonblaze
22752;Sentinel's Silk Leggings;None;170748;0;0;Illiyana Moonblaze
22753;Sentinel's Lamellar Legguards;None;171358;0;0;Illiyana Moonblaze
17348;Major Healing Draught;None;1000;0;0;Kelm Hargunth
17349;Superior Healing Draught;None;500;0;0;Kelm Hargunth
17351;Major Mana Draught;None;1000;0;0;Kelm Hargunth
17352;Superior Mana Draught;None;500;0;0;Kelm Hargunth
19060;Warsong Gulch Enriched Ration;None;2000;0;0;Kelm Hargunth
19061;Warsong Gulch Iron Ration;None;1500;0;0;Kelm Hargunth
19062;Warsong Gulch Field Ration;None;1000;0;0;Kelm Hargunth
19066;Warsong Gulch Runecloth Bandage;None;2000;0;0;Kelm Hargunth
19067;Warsong Gulch Mageweave Bandage;None;1500;0;0;Kelm Hargunth
19068;Warsong Gulch Silk Bandage;None;1000;0;0;Kelm Hargunth
19505;Warsong Battle Tabard;None;50000;0;0;Kelm Hargunth
19510;Legionnaire's Band;None;75000;0;0;Kelm Hargunth
19511;Legionnaire's Band;None;60000;0;0;Kelm Hargunth
19512;Legionnaire's Band;None;45000;0;0;Kelm Hargunth
19513;Legionnaire's Band;None;20000;0;0;Kelm Hargunth
19518;Advisor's Ring;None;75000;0;0;Kelm Hargunth
19519;Advisor's Ring;None;60000;0;0;Kelm Hargunth
19520;Advisor's Ring;None;45000;0;0;Kelm Hargunth
19521;Advisor's Ring;None;20000;0;0;Kelm Hargunth
19526;Battle Healer's Cloak;None;90580;0;0;Kelm Hargunth
19527;Battle Healer's Cloak;None;48159;0;0;Kelm Hargunth
19528;Battle Healer's Cloak;None;23904;0;0;Kelm Hargunth
19529;Battle Healer's Cloak;None;10613;0;0;Kelm Hargunth
19534;Scout's Medallion;None;75000;0;0;Kelm Hargunth
19535;Scout's Medallion;None;60000;0;0;Kelm Hargunth
19536;Scout's Medallion;None;45000;0;0;Kelm Hargunth
19537;Scout's Medallion;None;20000;0;0;Kelm Hargunth
19542;Scout's Blade;None;297673;0;0;Kelm Hargunth
19543;Scout's Blade;None;174910;0;0;Kelm Hargunth
19544;Scout's Blade;None;86791;0;0;Kelm Hargunth
19545;Scout's Blade;None;34845;0;0;Kelm Hargunth
19550;Legionnaire's Sword;None;274611;0;0;Kelm Hargunth
19551;Legionnaire's Sword;None;160783;0;0;Kelm Hargunth
19552;Legionnaire's Sword;None;79498;0;0;Kelm Hargunth
19553;Legionnaire's Sword;None;34217;0;0;Kelm Hargunth
19558;Outrider's Bow;None;220059;0;0;Kelm Hargunth
19559;Outrider's Bow;None;120587;0;0;Kelm Hargunth
19560;Outrider's Bow;None;59624;0;0;Kelm Hargunth
19561;Outrider's Bow;None;25663;0;0;Kelm Hargunth
19566;Advisor's Gnarled Staff;None;350857;0;0;Kelm Hargunth
19567;Advisor's Gnarled Staff;None;200979;0;0;Kelm Hargunth
19568;Advisor's Gnarled Staff;None;99373;0;0;Kelm Hargunth
19569;Advisor's Gnarled Staff;None;42771;0;0;Kelm Hargunth
19578;Berserker Bracers;None;88497;0;0;Kelm Hargunth
19580;Berserker Bracers;None;48175;0;0;Kelm Hargunth
19581;Berserker Bracers;None;24727;0;0;Kelm Hargunth
19582;Windtalker's Wristguards;None;121103;0;0;Kelm Hargunth
19583;Windtalker's Wristguards;None;72262;0;0;Kelm Hargunth
19584;Windtalker's Wristguards;None;37090;0;0;Kelm Hargunth
19587;Forest Stalker's Bracers;None;100919;0;0;Kelm Hargunth
19589;Forest Stalker's Bracers;None;60218;0;0;Kelm Hargunth
19590;Forest Stalker's Bracers;None;30909;0;0;Kelm Hargunth
19595;Dryad's Wrist Bindings;None;87549;0;0;Kelm Hargunth
19596;Dryad's Wrist Bindings;None;52427;0;0;Kelm Hargunth
19597;Dryad's Wrist Bindings;None;27006;0;0;Kelm Hargunth
20425;Advisor's Gnarled Staff;None;15211;0;0;Kelm Hargunth
20426;Advisor's Ring;None;20000;0;0;Kelm Hargunth
20427;Battle Healer's Cloak;None;3650;0;0;Kelm Hargunth
20429;Legionnaire's Band;None;20000;0;0;Kelm Hargunth
20430;Legionnaire's Sword;None;12169;0;0;Kelm Hargunth
20437;Outrider's Bow;None;9126;0;0;Kelm Hargunth
20441;Scout's Blade;None;12169;0;0;Kelm Hargunth
20442;Scout's Medallion;None;20000;0;0;Kelm Hargunth
21567;Rune of Duty;None;40000;0;0;Kelm Hargunth
21568;Rune of Duty;None;20000;0;0;Kelm Hargunth
22651;Outrider's Plate Legguards;None;165737;0;0;Kelm Hargunth
22673;Outrider's Chain Leggings;None;250460;0;0;Kelm Hargunth
22676;Outrider's Mail Leggings;None;253253;0;0;Kelm Hargunth
22740;Outrider's Leather Pants;None;219678;0;0;Kelm Hargunth
22741;Outrider's Lizardhide Pants;None;220461;0;0;Kelm Hargunth
22747;Outrider's Silk Leggings;None;167633;0;0;Kelm Hargunth
19221;Darkmoon Special Reserve;None;50;0;0;Sylannia
19222;Cheap Beer;None;10;0;0;Sylannia
19299;Fizzy Faire Drink;None;500;0;0;Sylannia
19300;Bottled Winterspring Water;None;2000;0;0;Sylannia
19223;Darkmoon Dog;None;25;0;0;Stamp Thunderhorn
19224;Red Hot Wings;None;1000;0;0;Stamp Thunderhorn
19225;Deep Fried Candybar;None;4000;0;0;Stamp Thunderhorn
19304;Spiced Beef Jerky;None;125;0;0;Stamp Thunderhorn
19305;Pickled Kodo Foot;None;500;0;0;Stamp Thunderhorn
19306;Crunchy Frog;None;2000;0;0;Stamp Thunderhorn
4289;Salt;100;50;0;0;Lhara
3371;Empty Vial;8;20;0;0;Professor Thaddeus Paleo
3372;Leaded Vial;None;200;0;0;Professor Thaddeus Paleo
8925;Crystal Vial;None;2500;0;0;Professor Thaddeus Paleo
18256;Imbued Vial;None;30000;0;0;Professor Thaddeus Paleo
11026;Tree Frog Box;None;10000;0;0;Flik
18662;Heavy Leather Ball;2372;20;0;0;Flik
19764;Pattern: Bloodvine Vest;None;50000;0;0;Rin'wosho the Trader
19765;Pattern: Bloodvine Leggings;None;50000;0;0;Rin'wosho the Trader
19766;Pattern: Bloodvine Boots;None;50000;0;0;Rin'wosho the Trader
19769;Pattern: Primal Batskin Jerkin;None;50000;0;0;Rin'wosho the Trader
19770;Pattern: Primal Batskin Gloves;None;50000;0;0;Rin'wosho the Trader
19771;Pattern: Primal Batskin Bracers;None;50000;0;0;Rin'wosho the Trader
19772;Pattern: Blood Tiger Breastplate;None;50000;0;0;Rin'wosho the Trader
19773;Pattern: Blood Tiger Shoulders;None;50000;0;0;Rin'wosho the Trader
19776;Plans: Bloodsoul Breastplate;None;50000;0;0;Rin'wosho the Trader
19777;Plans: Bloodsoul Shoulders;None;50000;0;0;Rin'wosho the Trader
19778;Plans: Bloodsoul Gauntlets;None;50000;0;0;Rin'wosho the Trader
19779;Plans: Darksoul Breastplate;None;50000;0;0;Rin'wosho the Trader
19780;Plans: Darksoul Leggings;None;50000;0;0;Rin'wosho the Trader
19781;Plans: Darksoul Shoulders;None;50000;0;0;Rin'wosho the Trader
20000;Schematic: Bloodvine Goggles;None;120000;0;0;Rin'wosho the Trader
20001;Schematic: Bloodvine Lens;None;50000;0;0;Rin'wosho the Trader
20011;Recipe: Mageblood Potion;None;50000;0;0;Rin'wosho the Trader
20012;Recipe: Greater Dreamless Sleep;None;50000;0;0;Rin'wosho the Trader
20013;Recipe: Living Action Potion;None;50000;0;0;Rin'wosho the Trader
20014;Recipe: Major Troll's Blood Potion;None;50000;0;0;Rin'wosho the Trader
20756;Formula: Brilliant Wizard Oil;None;40000;0;0;Rin'wosho the Trader
20757;Formula: Brilliant Mana Oil;None;40000;0;0;Rin'wosho the Trader
